id,image_path,question_type,question_prompt,gt_question,gt_answer,model_output,bb_gt_present,bb_pred_present,filtered_bb_pred
185,/home/parthpk/NeuroChat//brain tumor/images/3049.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[137, 156, 193, 241]","```json
[
	{""bbox_2d"": [144, 100, 194, 137], ""label"": ""tumor""}
]
```",True,True,"[144, 100, 194, 137]"
186,/home/parthpk/NeuroChat//brain tumor/images/3050.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[116, 155, 193, 248]","```json
[
	{""bbox_2d"": [50, 132, 77, 166], ""label"": ""tumor""}
]
```",True,True,"[50, 132, 77, 166]"
187,/home/parthpk/NeuroChat//brain tumor/images/3051.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[100, 134, 205, 257]","```json
[
	{""bbox_2d"": [60, 74, 98, 107], ""label"": ""tumor""}
]
```",True,True,"[60, 74, 98, 107]"
188,/home/parthpk/NeuroChat//brain tumor/images/3052.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[87, 131, 207, 260]","```json
[
	{""bbox_2d"": [58, 64, 106, 110], ""label"": ""tumor""}
]
```",True,True,"[58, 64, 106, 110]"
189,/home/parthpk/NeuroChat//brain tumor/images/3053.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[82, 122, 212, 266]","```json
[
	{""bbox_2d"": [58, 56, 110, 108], ""label"": ""tumor""}
]
```",True,True,"[58, 56, 110, 108]"
190,/home/parthpk/NeuroChat//brain tumor/images/3054.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[83, 116, 223, 265]","```json
[
	{""bbox_2d"": [62, 60, 104, 108], ""label"": ""tumor""}
]
```",True,True,"[62, 60, 104, 108]"
191,/home/parthpk/NeuroChat//brain tumor/images/3055.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[86, 109, 284, 272]","```json
[
	{""bbox_2d"": [62, 44, 126, 106], ""label"": ""tumor""}
]
```",True,True,"[62, 44, 126, 106]"
192,/home/parthpk/NeuroChat//brain tumor/images/3056.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[259, 94, 331, 178]","```json
[
	{""bbox_2d"": [126, 45, 170, 90], ""label"": ""tumor""}
]
```",True,True,"[126, 45, 170, 90]"
193,/home/parthpk/NeuroChat//brain tumor/images/3057.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[257, 88, 342, 170]","```json
[
	{""bbox_2d"": [100, 42, 188, 121], ""label"": ""tumor""}
]
```",True,True,"[100, 42, 188, 121]"
194,/home/parthpk/NeuroChat//brain tumor/images/3058.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[246, 88, 358, 226]","```json
[
	{""bbox_2d"": [126, 44, 184, 100], ""label"": ""tumor""}
]
```",True,True,"[126, 44, 184, 100]"
195,/home/parthpk/NeuroChat//brain tumor/images/3059.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[249, 97, 377, 222]","```json
[
	{""bbox_2d"": [122, 134, 150, 176], ""label"": ""tumor""}
]
```",True,True,"[122, 134, 150, 176]"
196,/home/parthpk/NeuroChat//brain tumor/images/3060.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[247, 96, 372, 233]","```json
[
	{""bbox_2d"": [106, 54, 188, 122], ""label"": ""tumor""}
]
```",True,True,"[106, 54, 188, 122]"
197,/home/parthpk/NeuroChat//brain tumor/images/3061.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[257, 141, 367, 212]","```json
[
	{""bbox_2d"": [122, 78, 189, 124], ""label"": ""tumor""}
]
```",True,True,"[122, 78, 189, 124]"
198,/home/parthpk/NeuroChat//brain tumor/images/3062.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[342, 154, 368, 192]","```json
[
	{""bbox_2d"": [118, 52, 186, 116], ""label"": ""tumor""}
]
```",True,True,"[118, 52, 186, 116]"
199,/home/parthpk/NeuroChat//brain tumor/images/3063.jpg,ground,"If the tumor exists in the image, GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]
Otherwise, say 'There is no tumor in this image.'","GROUND the tumor in the image. Return the answer in form of a list [x_min, y_min, x_max, y_max]","[110, 262, 155, 332]","```json
[
	{""bbox_2d"": [56, 136, 76, 163], ""label"": ""tumor""}
]
```",True,True,"[56, 136, 76, 163]"
