dataset_name,path,image,question,answer,type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(86).jpg,image(86).jpg,Which plane is shown in the image?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(87).jpg,image(87).jpg,Can you name the scan view type?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(88).jpg,image(88).jpg,In which direction is this MRI taken?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(89).jpg,image(89).jpg,Which anatomical plane is used?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(90).jpg,image(90).jpg,Which plane is shown in the image?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(91).jpg,image(91).jpg,In which direction is this MRI taken?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(92).jpg,image(92).jpg,Which plane is shown in the image?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(93).jpg,image(93).jpg,What image type is displayed here?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(94).jpg,image(94).jpg,What kind of image view is this?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(95).jpg,image(95).jpg,Can you name the scan view type?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(96).jpg,image(96).jpg,Which anatomical plane is used?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(97).jpg,image(97).jpg,Which plane is shown in the image?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(98).jpg,image(98).jpg,Which anatomical plane is used?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(99).jpg,image(99).jpg,What's the viewing angle here?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(100).jpg,image(100).jpg,In which direction is this MRI taken?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(101).jpg,image(101).jpg,What image type is displayed here?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(102).jpg,image(102).jpg,Which anatomical plane is used?,View type: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(103).jpg,image(103).jpg,Which plane is shown in the image?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/no_tumor/image(104).jpg,image(104).jpg,What is the view type of this image?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(0).jpg,image(0).jpg,What image type is displayed here?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(1).jpg,image(1).jpg,Can you name the scan view type?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(2).jpg,image(2).jpg,What is the imaging perspective?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(3).jpg,image(3).jpg,What image type is displayed here?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(4).jpg,image(4).jpg,What is the imaging perspective?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(5).jpg,image(5).jpg,What's the viewing angle here?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(6).jpg,image(6).jpg,What is the view type of this image?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(7).jpg,image(7).jpg,Which plane is shown in the image?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(8).jpg,image(8).jpg,What is the imaging perspective?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(9).jpg,image(9).jpg,What is the imaging perspective?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(10).jpg,image(10).jpg,In which direction is this MRI taken?,Sagittal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(11).jpg,image(11).jpg,What kind of image view is this?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(12).jpg,image(12).jpg,Which plane is shown in the image?,View type: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(13).jpg,image(13).jpg,Can you name the scan view type?,This scan uses coronal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(14).jpg,image(14).jpg,What's the viewing angle here?,View type: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(15).jpg,image(15).jpg,Which plane is shown in the image?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(16).jpg,image(16).jpg,What is the imaging perspective?,View type: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(17).jpg,image(17).jpg,Identify the image orientation.,Orientation: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(18).jpg,image(18).jpg,Which anatomical plane is used?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(19).jpg,image(19).jpg,What is the imaging perspective?,This scan uses sagittal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(20).jpg,image(20).jpg,What's the viewing angle here?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(21).jpg,image(21).jpg,Identify the image orientation.,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(22).jpg,image(22).jpg,What image type is displayed here?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(23).jpg,image(23).jpg,What kind of image view is this?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(24).jpg,image(24).jpg,What is the imaging perspective?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(25).jpg,image(25).jpg,Identify the image orientation.,Sagittal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(26).jpg,image(26).jpg,In which direction is this MRI taken?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(27).jpg,image(27).jpg,What's the viewing angle here?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(28).jpg,image(28).jpg,Can you name the scan view type?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(29).jpg,image(29).jpg,In which direction is this MRI taken?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(30).jpg,image(30).jpg,Identify the image orientation.,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(31).jpg,image(31).jpg,What kind of image view is this?,Coronal perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(32).jpg,image(32).jpg,What's the viewing angle here?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(33).jpg,image(33).jpg,In which direction is this MRI taken?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(34).jpg,image(34).jpg,In which direction is this MRI taken?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(35).jpg,image(35).jpg,What is the imaging perspective?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(36).jpg,image(36).jpg,Can you name the scan view type?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(37).jpg,image(37).jpg,Can you name the scan view type?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(38).jpg,image(38).jpg,What kind of image view is this?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(39).jpg,image(39).jpg,Which anatomical plane is used?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(40).jpg,image(40).jpg,What image type is displayed here?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(41).jpg,image(41).jpg,In which direction is this MRI taken?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(42).jpg,image(42).jpg,Which anatomical plane is used?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(43).jpg,image(43).jpg,What is the imaging perspective?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(44).jpg,image(44).jpg,What is the view type of this image?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(45).jpg,image(45).jpg,What kind of image view is this?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(46).jpg,image(46).jpg,Which plane is shown in the image?,View type: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(47).jpg,image(47).jpg,Which plane is shown in the image?,Sagittal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(48).jpg,image(48).jpg,Identify the image orientation.,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(49).jpg,image(49).jpg,Which plane is shown in the image?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(50).jpg,image(50).jpg,Which plane is shown in the image?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(51).jpg,image(51).jpg,What is the imaging perspective?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(52).jpg,image(52).jpg,What kind of image view is this?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(53).jpg,image(53).jpg,What kind of image view is this?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(54).jpg,image(54).jpg,Identify the image orientation.,Orientation: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(55).jpg,image(55).jpg,What image type is displayed here?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(56).jpg,image(56).jpg,Identify the image orientation.,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(57).jpg,image(57).jpg,Can you name the scan view type?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(58).jpg,image(58).jpg,In which direction is this MRI taken?,View type: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(59).jpg,image(59).jpg,Which plane is shown in the image?,Coronal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(60).jpg,image(60).jpg,What's the viewing angle here?,This scan uses coronal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(61).jpg,image(61).jpg,What is the imaging perspective?,Coronal perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(62).jpg,image(62).jpg,What is the view type of this image?,View type: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(63).jpg,image(63).jpg,Which anatomical plane is used?,Orientation: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(64).jpg,image(64).jpg,What is the imaging perspective?,Scan is from sagittal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(65).jpg,image(65).jpg,What is the imaging perspective?,Sagittal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(66).jpg,image(66).jpg,Can you name the scan view type?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(67).jpg,image(67).jpg,Which plane is shown in the image?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(68).jpg,image(68).jpg,In which direction is this MRI taken?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(69).jpg,image(69).jpg,What is the imaging perspective?,This scan uses coronal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(70).jpg,image(70).jpg,In which direction is this MRI taken?,Coronal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(71).jpg,image(71).jpg,In which direction is this MRI taken?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(72).jpg,image(72).jpg,Can you name the scan view type?,This is a coronal view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(73).jpg,image(73).jpg,What's the viewing angle here?,View type: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(74).jpg,image(74).jpg,In which direction is this MRI taken?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(75).jpg,image(75).jpg,Identify the image orientation.,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(76).jpg,image(76).jpg,Which plane is shown in the image?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(77).jpg,image(77).jpg,Can you name the scan view type?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(78).jpg,image(78).jpg,Identify the image orientation.,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(79).jpg,image(79).jpg,What image type is displayed here?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(80).jpg,image(80).jpg,Identify the image orientation.,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(81).jpg,image(81).jpg,What image type is displayed here?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(82).jpg,image(82).jpg,In which direction is this MRI taken?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(83).jpg,image(83).jpg,Can you name the scan view type?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(84).jpg,image(84).jpg,What kind of image view is this?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(85).jpg,image(85).jpg,What image type is displayed here?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(86).jpg,image(86).jpg,Which anatomical plane is used?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(87).jpg,image(87).jpg,What's the viewing angle here?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(88).jpg,image(88).jpg,What is the imaging perspective?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(89).jpg,image(89).jpg,What kind of image view is this?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(90).jpg,image(90).jpg,Which plane is shown in the image?,This scan uses coronal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(91).jpg,image(91).jpg,What kind of image view is this?,Sagittal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(92).jpg,image(92).jpg,Which anatomical plane is used?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(93).jpg,image(93).jpg,Identify the image orientation.,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(94).jpg,image(94).jpg,Which plane is shown in the image?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(95).jpg,image(95).jpg,Which plane is shown in the image?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(97).jpg,image(97).jpg,What is the imaging perspective?,Coronal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(98).jpg,image(98).jpg,In which direction is this MRI taken?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(99).jpg,image(99).jpg,Identify the image orientation.,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/glioma_tumor/image(100).jpg,image(100).jpg,Identify the image orientation.,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(0).jpg,image(0).jpg,Identify the image orientation.,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(1).jpg,image(1).jpg,What is the imaging perspective?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(2).jpg,image(2).jpg,What's the viewing angle here?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(3).jpg,image(3).jpg,What image type is displayed here?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(4).jpg,image(4).jpg,In which direction is this MRI taken?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(5).jpg,image(5).jpg,Identify the image orientation.,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(6).jpg,image(6).jpg,What's the viewing angle here?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(7).jpg,image(7).jpg,Identify the image orientation.,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(8).jpg,image(8).jpg,What image type is displayed here?,Axial perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(9).jpg,image(9).jpg,What image type is displayed here?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(10).jpg,image(10).jpg,What is the view type of this image?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(11).jpg,image(11).jpg,Which anatomical plane is used?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(12).jpg,image(12).jpg,What image type is displayed here?,This is an axial view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(13).jpg,image(13).jpg,What is the imaging perspective?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(14).jpg,image(14).jpg,What kind of image view is this?,Coronal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(15).jpg,image(15).jpg,What is the view type of this image?,This scan uses coronal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(16).jpg,image(16).jpg,What kind of image view is this?,Coronal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(17).jpg,image(17).jpg,What is the imaging perspective?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(18).jpg,image(18).jpg,Which plane is shown in the image?,Sagittal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(19).jpg,image(19).jpg,What's the viewing angle here?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(20).jpg,image(20).jpg,Identify the image orientation.,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(21).jpg,image(21).jpg,In which direction is this MRI taken?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(22).jpg,image(22).jpg,What is the imaging perspective?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(23).jpg,image(23).jpg,What's the viewing angle here?,Sagittal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(24).jpg,image(24).jpg,In which direction is this MRI taken?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(25).jpg,image(25).jpg,What is the view type of this image?,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(26).jpg,image(26).jpg,Can you name the scan view type?,Axial type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(27).jpg,image(27).jpg,Which anatomical plane is used?,Axial slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(28).jpg,image(28).jpg,What kind of image view is this?,Axial plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(29).jpg,image(29).jpg,In which direction is this MRI taken?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(30).jpg,image(30).jpg,What is the view type of this image?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(31).jpg,image(31).jpg,What image type is displayed here?,View type: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(32).jpg,image(32).jpg,Identify the image orientation.,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(33).jpg,image(33).jpg,What kind of image view is this?,Orientation: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(34).jpg,image(34).jpg,Which anatomical plane is used?,Orientation: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(35).jpg,image(35).jpg,What kind of image view is this?,This is a sagittal view.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(36).jpg,image(36).jpg,What is the imaging perspective?,Sagittal perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(37).jpg,image(37).jpg,What is the view type of this image?,The image is sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(38).jpg,image(38).jpg,What is the view type of this image?,Orientation: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(39).jpg,image(39).jpg,Which plane is shown in the image?,Sagittal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(40).jpg,image(40).jpg,What is the imaging perspective?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(41).jpg,image(41).jpg,Which plane is shown in the image?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(42).jpg,image(42).jpg,Which anatomical plane is used?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(43).jpg,image(43).jpg,What kind of image view is this?,Orientation: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(44).jpg,image(44).jpg,What is the view type of this image?,The image is sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(45).jpg,image(45).jpg,Which anatomical plane is used?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(46).jpg,image(46).jpg,Identify the image orientation.,Sagittal plane is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(47).jpg,image(47).jpg,Which anatomical plane is used?,Sagittal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(48).jpg,image(48).jpg,Which plane is shown in the image?,This scan uses sagittal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(49).jpg,image(49).jpg,What is the imaging perspective?,Orientation: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(50).jpg,image(50).jpg,What's the viewing angle here?,View type: sagittal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(51).jpg,image(51).jpg,What's the viewing angle here?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(52).jpg,image(52).jpg,What's the viewing angle here?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(53).jpg,image(53).jpg,What image type is displayed here?,Coronal perspective image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(54).jpg,image(54).jpg,What kind of image view is this?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(55).jpg,image(55).jpg,What kind of image view is this?,Orientation: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(56).jpg,image(56).jpg,Which plane is shown in the image?,View type: coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(57).jpg,image(57).jpg,What kind of image view is this?,This scan uses sagittal plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(58).jpg,image(58).jpg,What's the viewing angle here?,This scan uses axial plane.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(59).jpg,image(59).jpg,What kind of image view is this?,Coronal slice is shown.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(60).jpg,image(60).jpg,Which anatomical plane is used?,The image is coronal.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(61).jpg,image(61).jpg,What is the imaging perspective?,View type: axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(62).jpg,image(62).jpg,Which plane is shown in the image?,Scan is from coronal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(63).jpg,image(63).jpg,What is the view type of this image?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(64).jpg,image(64).jpg,In which direction is this MRI taken?,Scan is from sagittal direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(65).jpg,image(65).jpg,In which direction is this MRI taken?,Coronal type image.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(66).jpg,image(66).jpg,Identify the image orientation.,The image is axial.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(67).jpg,image(67).jpg,Which anatomical plane is used?,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(68).jpg,image(68).jpg,Identify the image orientation.,Scan is from axial direction.,image_type
Brain Tumor MRI,Brain Tumor MRI/Test/meningioma_tumor/image(69).jpg,image(69).jpg,In which direction is this MRI taken?,This is a coronal view.,image_type
