dataset_name,path,image,question,answer,type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0018.jpg,Te-me_0018.jpg,What kind of image view is this?,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0019.jpg,Te-me_0019.jpg,What is the imaging perspective?,Axial slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0020.jpg,Te-me_0020.jpg,Can you name the scan view type?,The image is coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0021.jpg,Te-me_0021.jpg,In which direction is this MRI taken?,This scan uses coronal plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0022.jpg,Te-me_0022.jpg,Which plane is shown in the image?,Orientation: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0023.jpg,Te-me_0023.jpg,Identify the image orientation.,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0024.jpg,Te-me_0024.jpg,Which plane is shown in the image?,Sagittal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0025.jpg,Te-me_0025.jpg,Which anatomical plane is used?,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0026.jpg,Te-me_0026.jpg,What kind of image view is this?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0027.jpg,Te-me_0027.jpg,What is the imaging perspective?,Axial type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0028.jpg,Te-me_0028.jpg,What's the viewing angle here?,Scan is from coronal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0029.jpg,Te-me_0029.jpg,What is the imaging perspective?,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0030.jpg,Te-me_0030.jpg,What is the imaging perspective?,Orientation: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0031.jpg,Te-me_0031.jpg,Which plane is shown in the image?,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0032.jpg,Te-me_0032.jpg,Which plane is shown in the image?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0033.jpg,Te-me_0033.jpg,Can you name the scan view type?,This scan uses axial plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0034.jpg,Te-me_0034.jpg,What is the view type of this image?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0035.jpg,Te-me_0035.jpg,In which direction is this MRI taken?,This scan uses axial plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0036.jpg,Te-me_0036.jpg,What image type is displayed here?,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0037.jpg,Te-me_0037.jpg,What's the viewing angle here?,This scan uses axial plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0038.jpg,Te-me_0038.jpg,What image type is displayed here?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0039.jpg,Te-me_0039.jpg,What is the view type of this image?,This scan uses sagittal plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0040.jpg,Te-me_0040.jpg,Which anatomical plane is used?,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0041.jpg,Te-me_0041.jpg,What image type is displayed here?,This is a coronal view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0042.jpg,Te-me_0042.jpg,What's the viewing angle here?,This is a coronal view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0043.jpg,Te-me_0043.jpg,What is the imaging perspective?,Sagittal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0044.jpg,Te-me_0044.jpg,What's the viewing angle here?,Sagittal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0045.jpg,Te-me_0045.jpg,Can you name the scan view type?,This is a sagittal view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0046.jpg,Te-me_0046.jpg,What is the view type of this image?,Scan is from coronal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0047.jpg,Te-me_0047.jpg,What's the viewing angle here?,Orientation: sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0048.jpg,Te-me_0048.jpg,What kind of image view is this?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0049.jpg,Te-me_0049.jpg,What's the viewing angle here?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0050.jpg,Te-me_0050.jpg,Identify the image orientation.,Scan is from coronal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0051.jpg,Te-me_0051.jpg,What image type is displayed here?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0052.jpg,Te-me_0052.jpg,Can you name the scan view type?,View type: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0053.jpg,Te-me_0053.jpg,Which anatomical plane is used?,This is a sagittal view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0054.jpg,Te-me_0054.jpg,What's the viewing angle here?,View type: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0055.jpg,Te-me_0055.jpg,What image type is displayed here?,Sagittal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0056.jpg,Te-me_0056.jpg,What's the viewing angle here?,Sagittal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0057.jpg,Te-me_0057.jpg,What kind of image view is this?,This is a sagittal view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0058.jpg,Te-me_0058.jpg,Identify the image orientation.,Scan is from sagittal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0059.jpg,Te-me_0059.jpg,What image type is displayed here?,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0060.jpg,Te-me_0060.jpg,Which anatomical plane is used?,Sagittal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0061.jpg,Te-me_0061.jpg,What image type is displayed here?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0062.jpg,Te-me_0062.jpg,What image type is displayed here?,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0063.jpg,Te-me_0063.jpg,Which anatomical plane is used?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0064.jpg,Te-me_0064.jpg,Can you name the scan view type?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0065.jpg,Te-me_0065.jpg,What is the view type of this image?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0066.jpg,Te-me_0066.jpg,What kind of image view is this?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0067.jpg,Te-me_0067.jpg,What image type is displayed here?,This scan uses sagittal plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0068.jpg,Te-me_0068.jpg,Identify the image orientation.,Axial type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0069.jpg,Te-me_0069.jpg,Which anatomical plane is used?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0070.jpg,Te-me_0070.jpg,In which direction is this MRI taken?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0071.jpg,Te-me_0071.jpg,Which plane is shown in the image?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0072.jpg,Te-me_0072.jpg,Which plane is shown in the image?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0073.jpg,Te-me_0073.jpg,In which direction is this MRI taken?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0074.jpg,Te-me_0074.jpg,Which anatomical plane is used?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0075.jpg,Te-me_0075.jpg,Which anatomical plane is used?,Sagittal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0076.jpg,Te-me_0076.jpg,What's the viewing angle here?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0077.jpg,Te-me_0077.jpg,What kind of image view is this?,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0078.jpg,Te-me_0078.jpg,What is the imaging perspective?,Axial slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0079.jpg,Te-me_0079.jpg,Can you name the scan view type?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0080.jpg,Te-me_0080.jpg,What kind of image view is this?,View type: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0081.jpg,Te-me_0081.jpg,What is the view type of this image?,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0082.jpg,Te-me_0082.jpg,In which direction is this MRI taken?,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0083.jpg,Te-me_0083.jpg,Can you name the scan view type?,The image is sagittal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0084.jpg,Te-me_0084.jpg,In which direction is this MRI taken?,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0085.jpg,Te-me_0085.jpg,What's the viewing angle here?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0086.jpg,Te-me_0086.jpg,Identify the image orientation.,Coronal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0087.jpg,Te-me_0087.jpg,What is the view type of this image?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0088.jpg,Te-me_0088.jpg,What is the view type of this image?,Axial type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0089.jpg,Te-me_0089.jpg,In which direction is this MRI taken?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0090.jpg,Te-me_0090.jpg,In which direction is this MRI taken?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0091.jpg,Te-me_0091.jpg,What is the imaging perspective?,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0092.jpg,Te-me_0092.jpg,What's the viewing angle here?,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0093.jpg,Te-me_0093.jpg,What kind of image view is this?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0094.jpg,Te-me_0094.jpg,Can you name the scan view type?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0095.jpg,Te-me_0095.jpg,Can you name the scan view type?,Axial slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0096.jpg,Te-me_0096.jpg,What image type is displayed here?,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0097.jpg,Te-me_0097.jpg,What's the viewing angle here?,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0098.jpg,Te-me_0098.jpg,In which direction is this MRI taken?,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0099.jpg,Te-me_0099.jpg,What image type is displayed here?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0100.jpg,Te-me_0100.jpg,What kind of image view is this?,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0101.jpg,Te-me_0101.jpg,What kind of image view is this?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0102.jpg,Te-me_0102.jpg,What kind of image view is this?,This scan uses axial plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0103.jpg,Te-me_0103.jpg,Identify the image orientation.,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0104.jpg,Te-me_0104.jpg,What image type is displayed here?,Axial plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0105.jpg,Te-me_0105.jpg,Can you name the scan view type?,Axial plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0106.jpg,Te-me_0106.jpg,What kind of image view is this?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0107.jpg,Te-me_0107.jpg,Which plane is shown in the image?,Axial slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0108.jpg,Te-me_0108.jpg,Can you name the scan view type?,Axial slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0109.jpg,Te-me_0109.jpg,What is the imaging perspective?,Axial plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0110.jpg,Te-me_0110.jpg,In which direction is this MRI taken?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0111.jpg,Te-me_0111.jpg,What image type is displayed here?,Axial type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0112.jpg,Te-me_0112.jpg,Which anatomical plane is used?,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0113.jpg,Te-me_0113.jpg,What image type is displayed here?,Axial slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0114.jpg,Te-me_0114.jpg,What kind of image view is this?,Axial plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0115.jpg,Te-me_0115.jpg,What is the view type of this image?,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0116.jpg,Te-me_0116.jpg,What kind of image view is this?,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0117.jpg,Te-me_0117.jpg,What's the viewing angle here?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0118.jpg,Te-me_0118.jpg,Which plane is shown in the image?,Axial plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0119.jpg,Te-me_0119.jpg,Identify the image orientation.,This scan uses axial plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0120.jpg,Te-me_0120.jpg,In which direction is this MRI taken?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0121.jpg,Te-me_0121.jpg,What kind of image view is this?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0122.jpg,Te-me_0122.jpg,What is the imaging perspective?,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0123.jpg,Te-me_0123.jpg,What is the imaging perspective?,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0124.jpg,Te-me_0124.jpg,What is the view type of this image?,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0125.jpg,Te-me_0125.jpg,What image type is displayed here?,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0126.jpg,Te-me_0126.jpg,Identify the image orientation.,Axial type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0127.jpg,Te-me_0127.jpg,Identify the image orientation.,Axial plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0128.jpg,Te-me_0128.jpg,Which anatomical plane is used?,This is an axial view.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0129.jpg,Te-me_0129.jpg,What is the view type of this image?,Axial slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0130.jpg,Te-me_0130.jpg,Can you name the scan view type?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0131.jpg,Te-me_0131.jpg,What kind of image view is this?,Axial type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0132.jpg,Te-me_0132.jpg,Can you name the scan view type?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0133.jpg,Te-me_0133.jpg,What is the view type of this image?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0134.jpg,Te-me_0134.jpg,Which anatomical plane is used?,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0135.jpg,Te-me_0135.jpg,What kind of image view is this?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0136.jpg,Te-me_0136.jpg,Identify the image orientation.,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0137.jpg,Te-me_0137.jpg,What kind of image view is this?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0138.jpg,Te-me_0138.jpg,Identify the image orientation.,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0139.jpg,Te-me_0139.jpg,What is the imaging perspective?,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0140.jpg,Te-me_0140.jpg,What is the view type of this image?,Orientation: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0141.jpg,Te-me_0141.jpg,Which plane is shown in the image?,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0142.jpg,Te-me_0142.jpg,Identify the image orientation.,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0143.jpg,Te-me_0143.jpg,What's the viewing angle here?,This scan uses axial plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0144.jpg,Te-me_0144.jpg,What is the imaging perspective?,The image is axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0145.jpg,Te-me_0145.jpg,What is the view type of this image?,This scan uses axial plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0146.jpg,Te-me_0146.jpg,What's the viewing angle here?,This scan uses axial plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0147.jpg,Te-me_0147.jpg,Identify the image orientation.,This scan uses axial plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0148.jpg,Te-me_0148.jpg,What is the imaging perspective?,Axial plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0149.jpg,Te-me_0149.jpg,What image type is displayed here?,Axial type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0150.jpg,Te-me_0150.jpg,What kind of image view is this?,Scan is from axial direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0151.jpg,Te-me_0151.jpg,Which anatomical plane is used?,Axial plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0152.jpg,Te-me_0152.jpg,What's the viewing angle here?,Orientation: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0153.jpg,Te-me_0153.jpg,Identify the image orientation.,The image is coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0154.jpg,Te-me_0154.jpg,What is the view type of this image?,Scan is from coronal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0155.jpg,Te-me_0155.jpg,Which plane is shown in the image?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0156.jpg,Te-me_0156.jpg,What is the imaging perspective?,Orientation: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0157.jpg,Te-me_0157.jpg,In which direction is this MRI taken?,Scan is from coronal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0158.jpg,Te-me_0158.jpg,What image type is displayed here?,Coronal slice is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0159.jpg,Te-me_0159.jpg,In which direction is this MRI taken?,Axial perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0160.jpg,Te-me_0160.jpg,What's the viewing angle here?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0161.jpg,Te-me_0161.jpg,What kind of image view is this?,Coronal plane is shown.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0162.jpg,Te-me_0162.jpg,What kind of image view is this?,Scan is from coronal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0163.jpg,Te-me_0163.jpg,Which plane is shown in the image?,This scan uses coronal plane.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0164.jpg,Te-me_0164.jpg,Can you name the scan view type?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0165.jpg,Te-me_0165.jpg,What kind of image view is this?,View type: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0166.jpg,Te-me_0166.jpg,What is the view type of this image?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0167.jpg,Te-me_0167.jpg,What is the view type of this image?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0168.jpg,Te-me_0168.jpg,Identify the image orientation.,The image is coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0169.jpg,Te-me_0169.jpg,Identify the image orientation.,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0170.jpg,Te-me_0170.jpg,Which plane is shown in the image?,View type: axial.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0171.jpg,Te-me_0171.jpg,What is the imaging perspective?,Coronal type image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0172.jpg,Te-me_0172.jpg,In which direction is this MRI taken?,The image is coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0173.jpg,Te-me_0173.jpg,What is the view type of this image?,Scan is from coronal direction.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0174.jpg,Te-me_0174.jpg,What's the viewing angle here?,Orientation: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0175.jpg,Te-me_0175.jpg,Which plane is shown in the image?,View type: coronal.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0176.jpg,Te-me_0176.jpg,Which plane is shown in the image?,Coronal perspective image.,image_type
Brain Tumor Classification (MRI),Brain Tumor Classification (MRI)/Test/meningioma/Te-me_0177.jpg,Te-me_0177.jpg,Can you name the scan view type?,This is a sagittal view.,image_type
